,id,tweet,sentiment,date
0,1.2890550010720788e+18,"You can now Book a Appointment online. Just click the link Below
( Due to the Covid19 &amp; City Regulation Restrictions I work only by Appointment. DEPOSIT is Required to Book… https://t.co/vfV9YlQds4",0.0,july31_august1
1,1.2890579572301169e+18,"Jones Family Dinner in the lodge. Avocado scallops and 8hr braised beef short ribs were to die for! Ryan said “this beats pizza!”
Private dining... thanks to #covid19 
#clazyulife… https://t.co/KP39Her19N",0.5,july31_august1
2,1.2890607418367508e+18,"Let this new bike enthusiast tell you all about the great bicycle shortage of 2020...

Thanks to the ongoing pandemic, economic collapse and subsequent breakdown of the global bike supply chain - you cannot purchase… https://t.co/FF4J6E39Tg",0.06666666666666668,july31_august1
3,1.2890608589753917e+18,"Dinner, Drinks &amp; Lakers. Life is starting to feel a bit more normal and less  pandemic-y #Lakers #Drinks #Normal #BJs #Portland #Oregon #StillNotJapan @ BJ's Restaurant &amp; Brewhouse https://t.co/reY5z82GPI",0.8,july31_august1
4,1.2890615463631667e+18,"https://t.co/q1bIRBjDj8 This post has local news on the coronavirus pandemic from Thursday, July 30. If you have a news tip or question, email us at news@KUT.org . https://t.co/RoX8BOuFWc #atx #austin #all512",0.0,july31_august1
5,1.2890616164332134e+18,"Birthday cake blowout Covid-19 style. Happy birthday some_chick_named_p   #birthdaycelebrations🎉🎂 #familylove💕 @ North Salinas, Salinas https://t.co/7ycvgiILIw",0.209375,july31_august1
6,1.2890641347854172e+18,purpleparisley has a new #statue ... I need a vacation after #covid to #minnesota #prince4ever💜 @ Bloomington https://t.co/C8ZMPC1Ygj,-0.14166666666666666,july31_august1
7,1.2890650166671688e+18,"We Can Be Heroes Charity LTD ED Print goes on sale today 12pm PST time from https://t.co/md34f6VXeR 
For $80, Help protect our everyday Heroes on the frontline by purchasing a print for the Covid 19 Heroes relief fund.… https://t.co/U6AEUxOrBB",0.25,july31_august1
8,1.2890656027878072e+18,Fresh air and nature safely #socialdistancing @reynaclare @ Los Angeles County Arboretum &amp; Botanic Garden https://t.co/TOIrgG98tc,0.22272727272727275,july31_august1
9,1.289065676330668e+18,We might have been doing mask costume changes. Thank you @united again for a safe and beyond comfortable flight from AUS to SFO during #covid #united #united1k #summer2020 #facemasks #couples #happy #safe #flyunited… https://t.co/Car9SsjqH3,-0.375,july31_august1
10,1.2890666174024253e+18,Social distancing... @ Silver Creek Valley Country Club https://t.co/PJvbNzLP0q,-0.0851851851851852,july31_august1
11,1.28906779972651e+18,"Come on everyone, let’s do our part and wear our masks and practice social distancing so we can get this economy going again! #wearamask #socialdistancing @ Oahu, Hawaii https://t.co/TMWdO8873U",0.625,july31_august1
12,1.2890692128334397e+18,"Louie Gohmert’s Coronavirus Case Reveals a Dangerous Reality in Congress: Congress, which is tasked with shepherding the nation through the pandemic, itself lacks consistent procedures for protecting its members and its work force. https://t.co/ZtkRrAsopJ (vía NYtimes) https://t.co/thECa65CUp",0.7,july31_august1
13,1.289070244762288e+18,"https://t.co/q1bIRBjDj8 This post has local news on the coronavirus pandemic from Thursday, July 30. If you have a news tip or question, email us at news@KUT.org . https://t.co/HKonOLvUV2 #atx #austin #all512",0.125,july31_august1
14,1.2890708026047078e+18,Love days with my girl in downtown Disney! #disney #downtowndisney  #myfairytale #motivation #nevergiveup #momlife  #mine #ocmom #love #girlmom #quarantine #goawaycovid19 #masks #happytimes #daughters #daughter… https://t.co/XBAWlpWyoR,0.15,july31_august1
15,1.2890722858198344e+18,"1st Live Gig since Covid shut down!
What an amazing feeling to see people running out of their homes with the biggest smiles I’ve seen in a long, long time as we marched through a Van Nuys neighborhood for a birthday… https://t.co/uzS54dq1qO",0.19318181818181812,july31_august1
16,1.2890725638348718e+18,🌮🥗🍔🍸🥃 Outdoor Patio dining and Delivery available only. Hours of operation: M-F 11am-2am Saturday-Sunday 10am-2am  For delivery please visit https://t.co/iuVYgWpk7c  We have a strict social distancing… https://t.co/V3o4iwfk4y,0.0,july31_august1
17,1.289073560984658e+18,"💴PASSPORT SATURDAY’S💴
.
The Best International Party in the City
.

For the safety of our customers and safe, we will have the following precautions due to our fight against COVID-19

Each staff member are require… https://t.co/9yndICt9H6",0.3636363636363637,july31_august1
18,1.2890741562990674e+18,"(07/30/20) 2020 Coronavirus House Arrest Day 137 - Is it the weekend yet!? With the bar officially open until we are free to fully roam uninhibited, tonight's elixir is this bottle of wine:

The latest under… https://t.co/ieEGUzFxa4",0.4616666666666667,july31_august1
19,1.2890742650866606e+18,"COVID-19 WILL FUEL THE NEXT WAVE OF INNOVATION

BUILDING GLOBAL INNOVATORS!
Mentoring and Coaching across cultures.
Telehealth / Medical Tourism, Health Data Security, AI, Robotics, Precision Medicine, Genomics,… https://t.co/WLFfjfyRDh",-0.125,july31_august1
20,1.28907768332698e+18,"Gorgeous night for a bike ride along the lakefront. 
#summernights #latenightbikeride #summer #lakefront #chicagoskyline #whataview #relaxingnight #outandabout #socialdistancing #aroundtown #bikeride #takingintheview… https://t.co/KOp1iCzkvs",0.16666666666666666,july31_august1
