,id,tweet,sentiment,date
0,1.3455896260907418e+18,Just. Vaccinate. Everyone. That. Wants. One. And then vaccinate everyone else. https://t.co/ZoFVY6tc4M,0.00833333333333334,january3_january4
1,1.3455926957173268e+18,"Love you Grandma! Can't wait to see you when all this has passed ❤️ (if you pray please keep her and my family in your prayers. Thank you!)
.
#goawaycovid19 #wearamask #stayhome  #staysafe #sheisgoingtobefine ❤️❤️❤️ https://t.co/h3pJAHAk1s",-0.2671875,january3_january4
2,1.3456004618654106e+18,"The virus may have overshadowed the year, but there were still Southern Oregon sports stories worth remembering in 2020.

To stay up-to-date on all your favorite sports stories, subscribe here: https://t.co/YeMilg2nL0

https://t.co/SN9gUQymp7",0.2863636363636363,january3_january4
3,1.3456011703755407e+18,Pandemic Getaway Fire...mmm S'mores @ Chiconteauge Island https://t.co/HnhnVFMMu4,-0.21212121212121213,january3_january4
4,1.345601172804051e+18,"Almost had me forget about COVID for a second 🦠 Follow @h.2.g.g for more! @ Los Angeles, California https://t.co/wgfKaUqQWN",0.08333333333333333,january3_january4
5,1.3456053769815409e+18,Oh word? https://t.co/JcxJ1qgnKZ,0.0,january3_january4
6,1.3456327477090877e+18,The Reason Covid Still Spreading 🤔🤔🤔🤔 @ Aurum Lounge https://t.co/T8sKBxJkCr,0.06818181818181818,january3_january4
7,1.34563371424043e+18,Yes #quarantine @ Washington D.C. https://t.co/dE2w6rbyw6,0.0,january3_january4
8,1.34563566666376e+18,"Chef Dave, while it was slow tonight, made me a little Wagyu steak Portofino...
This isn't helping me lose any of my holiday #covid-19 weight... 😉🍻👍

Cheers! 🍻 @ Hoppy's Railyard Kitchen &amp; Hopgarden https://t.co/NQOIxiSbht",0.6672727272727272,january3_january4
9,1.345637479005696e+18,"#pissinthesink #peeinthesink #peepeeinthesink #saveaflush #savewater #washyourhands @ Anaheim, California https://t.co/D3OINoCwTW",0.0,january3_january4
10,1.3456381217535058e+18,"On the 10th day of Hyssop, my true love gave to me,
ten clean fingers!

Today only, get 2 bottles of #HandSanitizer spray for $10. Online only. Discount will automatically apply in cart. 

#12daysofhyssop #naturalskincare #naturalskincareproducts #handmade #goodforyou #antiviral https://t.co/fPBjD8VIGT",0.0,january3_january4
11,1.3456487137048617e+18,"#newyear #2021 #pandemic #byebye #perfect #meme #viral #comedy #life #struggle is #real #kids #nephew #covid_19 #world #feelings @ Dallas, Texas https://t.co/bn3Svt84Lv",0.0,january3_january4
12,1.345651964386943e+18,"2020 / 2021
•
•
#wearamask #wearyourmask #maskup #covidlife @ Lake Geneva, Wisconsin https://t.co/b4NVy9VNi1",0.0,january3_january4
13,1.345664550742405e+18,"Esmé doesn’t much feel like putting the Christmas tree lights away any time soon. January may need all the light we can give it. #lighttheworld #staysafe #stayhome #wearamask #esme @ Cortez Hill, San Diego https://t.co/SEqcNHYDCE",0.5,january3_january4
14,1.3456720910231224e+18,"at the ""playing gin rummy"" stage of the pandemic @ Los Angeles, California https://t.co/gpo3La1ZB8",0.5,january3_january4
15,1.3456765496899092e+18,"#LiveFree x #UGK #ComingSoon
#Revised cover @ Corona, California https://t.co/V6gmXWYbEj",0.13636363636363635,january3_january4
16,1.3456784230840033e+18,LOCKDOWN ✌🏽 @ Hampton Inn Hotel https://t.co/gOBDdQijnB,0.0,january3_january4
17,1.3456807569962516e+18,"https://t.co/uSwmdLQbBd @ Malibu, California https://t.co/8mWQgFEAGy",0.16666666666666666,january3_january4
18,1.3456955440066314e+18,Rented a private movie theater to watch Wonder Woman 1984 like actual goddamn pre-covid normal times. I took only one picture... these shoes. I also have no regrets. https://t.co/MalwVTkhhe,0.0,january3_january4
19,1.3456985184056689e+18,"#01022021🤗💞 #losangelesskies #rainbows🌈 #sunset #atardecer🌅 #🙏🏻❤️ #goodvibesonly✨ #goodnight  
#cheers🥂 #foranotherdayoflife #weekendmood #onedayatatime #saturday #staysafe #wearamask😷 #washyourhands @ California https://t.co/M4Cl2DCULJ",0.0,january3_january4
20,1.3457005287188275e+18,"This trip to D.C. was all about family and safety in this pandemic. Even the reindeer get it!

#MaskUp #StaySafe #HolidayVibes #Family #HomeForTheHolidays #StreetPhotography #DansVision #TheDanWilderExperience https://t.co/slCI3WHYnn",0.1875,january3_january4
21,1.3457048502359e+18,Okay if your coming to my #birthday dinner and are bringing someone I NEED to know as we can only have a certain amount due to covid... and the #dresscode is #black 🥳 @ Steak48 https://t.co/ezTnxxhtLn,0.0,january3_january4
22,1.3455875225550438e+18,Rainforest Wonder Kit-Learning through play #learning #learningthroughplay #learningathome #handsonlearning #homeschool #homeschooling #monthlysubscriptionbox #cratejoy @ Wiggle Worms https://t.co/UtI8soWu7g,0.0,january3_january4
23,1.3455926182527058e+18,@lakewaychurch Just a friendly reminder ... practicing COVID-19 safe measures 😀🙏 @ LakeWay Baptist Church https://t.co/gmHkAgqecO,0.0,january3_january4
24,1.3455950409791816e+18,"So much more enjoyable than the Sedona hoards, and fun riding during little social distancing escape to AZ. @ Dead Horse Ranch State Park https://t.co/nxVC0CiG5k",0.0,january3_january4
25,1.3455987353387827e+18,Scientist in MSU COVID-19 testing lab to give lecture https://t.co/E6ZAkSN5dX,0.0,january3_january4
26,1.345599538799784e+18,"Work from home. @ Grosse Pointe Woods, Michigan https://t.co/XRNYp9UQIC",0.0,january3_january4
27,1.3456004618654106e+18,#xmas #covid_19 #coronavirus @ The Wakey Bakey Pastry Shoppe https://t.co/etSguPvhAn,0.2863636363636363,january3_january4
