,id,tweet,sentiment,date
0,1.311524570696872e+18,"50K+ #Google searches 4 Air quality 1h old https://t.co/FQb2eKNLm7 https://t.co/a0uRCq4GV4 
#Richmond 🌅 7:05 🌆 18:52 EDT
#Covid19
#RichmondCity 09/28/2020
New CS 10 14DCSΔ +6.5%
New D 0 14DDΔ +10.9% https://t.co/XFSqnAw7IZ",1.0,october1_october2
1,1.3115403543787315e+18,"Great win tonight vs DV.  
 Dominate performance! Kambrel played very strong at corner.  Way to go #4

#cdsaztecs🏈 
#bleedorange @ Corona del Sol High School https://t.co/OSukwzYb32",0.0,october1_october2
2,1.3115421322394132e+18,Beautiful hike up to Lake Mitchell! #dailywalk #itsbetteroutside #flattenthecurve @robinsonjmichael @ Indian Peaks Wilderness https://t.co/o9FmjkTwbw,0.16,october1_october2
3,1.3115500821357978e+18,"Damn stop calling it Covid-19 coronavirus sar now coronavirus covid 19 anybody can get sick just a regular flu 😷 worlds is super dumb asf @ Beverly Hills, California https://t.co/7fBMTLa1Uc",0.0,october1_october2
4,1.3115508008045404e+18,[10.1] 🇳🇬 TONIGHT 🔥THE OFFICIAL NIGERIAN INDEPENDENCE CELEBRATION 🇳🇬 #THURSTDAYS IN VA  Doors Open 4pm-2am  Sounds by @Djmarvalous x @DjSam_I_am  Tables Contact 301.917.5376 *Social Distancing Enforced* @ Elevate https://t.co/ax7gq6fowW,0.0,october1_october2
5,1.311559734332289e+18,"We've come up with so many cunning covid catchphrases (say that 3 times fast!).
#BeSafeCoverYourFace
#BeSmartStay6FeetApart
#NYSparks #iloveny #ilovenystateparks #ThatcherPark #covid19 @ John Boyd Thacher State Park https://t.co/JcuFqeX1M9",-0.075,october1_october2
6,1.3115611592801526e+18,"Kind of liking my new mask 😷 #wearamask @ Oakland, California https://t.co/CtrshZBS7f",0.0,october1_october2
7,1.3115613854160364e+18,Wear your mask. #mask #covid19 #Hollywood #LosAngeles #LA #California #CA #US @ Hollywood Pantages Theatre https://t.co/J846YRkpIJ,-0.0050000000000000044,october1_october2
8,1.3115616196175176e+18,"Today is this special little guys birthday. He turned 11 today. What a joyful journey it is, happy birthday Chase man! 

(It’s also my 9 month anniversary of no hair cut in case anyone was wondering, corona man hair)! https://t.co/BTmklJwS0O",0.4,october1_october2
9,1.3115666915167724e+18,"Night riding.  #gcc2020 @ Corona, California https://t.co/sr51SuhtM0",0.55625,october1_october2
10,1.3115752619017175e+18,"We changed the rules this year for wedding anniversary gifts! Year one is paper, year two is cotton and for pandemic 2020 year three is Blackstone!  #anniversarygift #blackstonegriddle #lifeisgood #yearthree https://t.co/i5YJeZphlm",0.0,october1_october2
11,1.3115859113821225e+18,"Before The Cut😞........ 
After the Cut🤘🏾💈🐐🃏
Link is in my bio to bool ya appointment now💯 #covid_19 #covid #covidcuts #pandemic #pandemiccut #Icedoutcutz #wickedstylez2020 @ Unbelievable Cuts The Barber Shop https://t.co/kHi6qXyZsM",0.0,october1_october2
12,1.3115888164116685e+18,Just posted a photo @ Corona del Mar High School https://t.co/Z4IX9Fkt0L,0.15,october1_october2
