,id,tweet,sentiment,date
0,1.241547393813885e+18,"During these Corona filled days I’ve been taking to creating some new pieces. Amongst those new pieces are these exotic wood &amp; resin bookmarks. Support local. DM me if interested. @ Austin, Texas https://t.co/UyLoAEctE6",0.15416666666666667,march22_march23
1,1.24154740225289e+18,"Colonel Carrington postponed his 2020 Faith In God tour due to Corona 19. @ Col. William C. Carrington's Office Princeton, Kentucky https://t.co/Q8MWls0xV0",0.15416666666666667,march22_march23
2,1.241549212707246e+18,The Katra Team never stops working for you! We are burning the midnight oil in this Corona Night to bring you the best emerging cinema from around the world! Are you ready for us? Submit Your Gems Today:… https://t.co/oEfXPPokca,0.0,march22_march23
3,1.2415492961278362e+18,"WOW...YOU did it...$10k in 4 days with 1 to go...all for the hard working employees of BVG’s watering hole!!  
THANK YOU!! Hopefully this will tie them over during the dark days of Corona. 
🙏👍👌💯💥🍺💲🌎✌️🙋‍♂️ @ Bobby… https://t.co/fhNcN5dlDC",0.012121212121212116,march22_march23
4,1.2415502814328013e+18,Corona: 7:02pm: sunset,0.4065340909090909,march22_march23
5,1.2415510239295242e+18,"Land of the Rising Corona
.
.
.
#coronavirus #virus #illustration #coronamonster #timothybanksillustration #illustrationmonster #monsterincharleston #stuckathome #art #currentevent #tragic #eye… https://t.co/XEvJeEDDxV",-0.16666666666666666,march22_march23
6,1.2415538125250642e+18,"Someday I will be able to pass down this collectors item to my son and tell him all about the Great Corona Virus of 2020! @ East Hollywood, Los Angeles https://t.co/3BUCh0oYl2",0.0,march22_march23
7,1.2415564811174912e+18,"We discuss Kanye West, corona health protocols, Donald Trump, social distancing, shopping partners, microbiomes, Alex Jones Austin Mexican Freetail Bat colony conspiracy and we have our first super surprise guest. https://t.co/Tdif5rezzi https://t.co/It1pLxTjNZ",-0.43103841145833344,march22_march23
8,1.2415570879326167e+18,Safe-t safety Corona take outs santillo brick oven pizza Elizabeth New Jersey open Sunday 11 a.m. till 9 p.m. 908-354-1887 pre-prepared don't be scared @ Al Santillos Brick Oven Pizza https://t.co/E5QNTJKiX6,0.0,march22_march23
9,1.2415588572702966e+18,@bbheathertom  sent this to me  #funny #funnyvideos #thestruggleisreal #toiletpapershortage #corona #quarantine #jokes #darkmemes #darkhumormemes #darkhumor #funnyshit #comedyfestivals #standupcomic #standupcomedy… https://t.co/gN6pLRmBPF,-0.75,march22_march23
10,1.2415607573361828e+18,"In my world ...before Corona virus, just 2 month ago today one of the worst things that I could imagine happened to my dad....most of you know 5 weeks later he passed away ...a friend sent this card and it reminded… https://t.co/InW1tUPZia",0.0,march22_march23
11,1.2415608440449147e+18,"Music to get through these hard times. YouTube link in bio go run it up‼️ #Right #Now #covid_19 #corona #2020 #virus @ Spartanburg, South Carolina https://t.co/RFDe8p2ZLH",-1.0,march22_march23
12,1.241562376375341e+18,#corona #covid_19 #endthecoronagap #washyourhands #toiletpaper #sanitizedeeznuts @ The NEW! St. Bernard Indoor Shooting Center https://t.co/b0xeWq8J8F,0.35,march22_march23
13,1.241562508541997e+18,Reduced hours at work and all the gyms shutting down due to #corona #covid_19 #quarantine is giving me the opportunity to get creative with my fitness routine. This morning I did yoga! Looking forward to getting… https://t.co/SrxPWacxqh,0.0,march22_march23
14,1.241564362973819e+18,"A little sunshine and fresh air along with social distancing and fresh air to ward off the corona virus. @ Plymouth, California https://t.co/Nh4BE6auRH",0.10208333333333333,march22_march23
15,1.2415643914867343e+18,I live in Tacoma Washington 30 minutes away from ground zero where the Corona Virus began! It's nothing but panic here! Thank God I have this nice bong and fire kush kush to keep me relaxed during this eventful… https://t.co/qssWxxneKu,0.11145833333333333,march22_march23
16,1.241564664275841e+18,"Showed the kids this movie today. We did a comparison to the virus in the movie to Corona. Really good conversation. @ Humble, Texas https://t.co/cIfKhvi0kY",0.5,march22_march23
17,1.241565320558424e+18,"Our new kitchen wasn’t ready for the regulations that go with #corona 🤷🏻‍♂️ @ Buna, Texas https://t.co/JnbpqhENJi",0.0,march22_march23
18,1.241565889897681e+18,"Welcome to the Nerdtino Corona Virus survival 
guide Part 2. A little suggestion to keep you entertained 
through this self isolation. We're constantly saying that 
we never have enough time to do certain things… https://t.co/vVJQPZ1pBr",0.3,march22_march23
19,1.241566405037867e+18,"With this whole corona virus business, it's good to just get out and hike. @ Rancho Canada del Oro Open space https://t.co/MfPqmYZ8bj",0.0,march22_march23
20,1.2415668127157862e+18,We are all worried about this Corona virus 19 we want to keep our Family's safe 💞we also have pets that we love and want to take care of thank God they cant get the virus 🐾💞But we have been ruining out of things in… https://t.co/pP07qPG43z,0.25,march22_march23
21,1.241567306641277e+18,"current weather in Corona: overcast clouds, 59°F
59% humidity, wind 7mph, pressure 1020mb",0.0,march22_march23
